CustomerKey,PaymentStatus,InvoiceCount,TotalAmount,AvgAmount
2903,Pending,2,4256.6569721483465,2850.346215277432
2903,Overdue,1,2908.5700635839576,2956.0317168168053
2903,Unknown,1,1938.721520990395,1970.0066269851864
2904,Paid,32,102766.30110015423,1195.6761755719335
2904,Pending,1,2746.1020796513726,2066.460096475733
2904,Overdue,3,8741.960272402692,3046.473432515255
2904,Unknown,1,2649.70097024157,2058.6010706665056
2905,Paid,33,88840.09154805278,2281.1860876823685
2905,Pending,3,6143.987716833077,3321.6498616509107
2905,Overdue,3,9733.562156940905,2217.5776641501466
2906,Paid,39,114379.81079202647,2433.5314772857755
2906,Overdue,3,7149.945572326742,3225.065278864736
2906,Unknown,3,7940.977354803046,1791.6319103480046
2908,Paid,39,101604.26128238133,2467.0351927586667
2908,Pending,2,5282.91205384735,1712.986363146485
2908,Overdue,3,6243.981966962189,3186.547421490528
2908,Unknown,3,9321.542291788048,2734.905242422625
2909,Paid,33,74556.8677077227,3282.264257506242
2909,Pending,3,8252.313279977558,3079.7034248863797
2909,Overdue,1,2362.6127306903595,2146.361832939037
2909,Unknown,3,9142.227535989632,2645.3254368317826
2910,Paid,32,82281.51396982498,3047.208112436142
2910,Pending,1,2764.3542894361844,3506.1682010158083
2910,Overdue,3,8197.289072450822,1666.2918182617348
2910,Unknown,4,11848.297543810668,2521.874641112281
2911,Paid,46,112203.46499679517,3417.024467926896
2911,Overdue,1,2494.2989435084896,1899.2580449335464
2911,Unknown,1,3063.1606718132875,2867.0071229403993
2912,Paid,18,43507.10546348215,2086.3520660386635
2912,Pending,4,9424.089205831277,2867.4037072359097
2912,Overdue,3,7615.857776640229,2739.618665186264
2913,Paid,30,79613.20955616681,3804.963227528131
2913,Pending,3,9008.357782717174,2276.9629201164876
2913,Overdue,3,6440.237659970722,2909.740621744508
2917,Paid,39,127691.60404697937,2797.307480336827
2917,Pending,1,3607.5662458157567,2847.120308980655
2917,Overdue,4,10507.12146139941,3139.0654314796684
2917,Unknown,2,6008.1088603799435,1469.0633400759962
2921,Paid,35,84727.52076278719,1902.1058473504354
2921,Pending,3,8878.897078592487,1485.6522101402254
2921,Overdue,1,2876.9528024568212,2540.9749284526793
2921,Unknown,1,2321.995207376115,2323.7283923134078
2922,Paid,28,54809.536260206485,2676.157226388637
2924,Paid,38,130618.61458114775,1861.44744758579
2924,Pending,4,9342.444812961261,2849.5589690925344
2924,Overdue,1,2002.4805092692113,2356.9218577608813
2924,Unknown,1,2377.1078653972595,2819.9584124671005
2926,Paid,45,124637.39841629354,2168.1151853253314
2926,Pending,3,7293.61989895687,2080.714316977768
2926,Overdue,1,2378.5037146218356,2364.7004064411085
2926,Unknown,1,2995.165099815094,2120.391818353696
2927,Paid,35,104091.34745542935,1863.0080893043346
2927,Pending,3,7825.566651673165,3349.3910090819363
2927,Overdue,1,2510.605281921374,2972.173088363398
2927,Unknown,1,1616.1407284210682,2564.9382410868293
2931,Paid,36,86024.0081151087,2148.370639423539
2931,Pending,1,2274.378678721973,2769.9431318690486
2931,Overdue,1,2681.738318631109,2444.1570237551496
2935,Paid,46,119282.03549553869,2762.3366820972637
2935,Pending,4,10182.193974455862,3666.83276267151
2935,Unknown,2,4301.276533197398,2160.7221389308124
2936,Paid,33,86641.43825901354,2283.3837188565117
2936,Pending,3,6562.521211338702,2316.7109264507417
2936,Overdue,3,8064.3214383078575,1976.1960934410067
2936,Unknown,1,2634.1391147602767,2762.893917365489
2937,Paid,38,85798.3338956016,3158.3898280795406
2937,Pending,3,6050.495302470295,2028.4390219235622
2937,Overdue,2,7512.9202486332115,2126.4121609490585
2937,Unknown,2,4640.354223570269,2291.5902407276867
2938,Paid,26,38365.05977429386,3066.1371818324333
2938,Pending,5,10903.006716063734,2370.6171158521556
2938,Overdue,2,4981.068874935937,2329.4379088342107
2938,Unknown,1,2629.576854322875,2133.310249314044
2941,Paid,37,99396.2769240281,2855.8628552768687
2941,Pending,4,12264.482511868411,3746.4149123839215
2941,Overdue,2,5251.607389624263,2396.743683922031
2941,Unknown,3,6232.345643441053,3216.468874023066
2943,Paid,35,111264.29977986222,2730.0640502439187
2943,Overdue,1,2927.8753447051404,1936.1059399224823
2943,Unknown,3,6921.141965059967,1900.7023583975529
2944,Paid,37,96300.72818210494,2778.155172713232
2944,Pending,2,3903.6029796013117,2106.983458382769
2944,Overdue,7,12303.967822133254,1803.791000319732
2944,Unknown,1,1762.3851747806289,2341.1999598523653
2947,Paid,37,109399.31823871998,2395.181174022365
2947,Pending,2,3623.035912444232,3456.5206681501973
2947,Overdue,1,2897.842360032064,2552.7144760028727
2947,Unknown,2,3970.8649566961685,1599.5190615090755
2948,Paid,35,109916.3155543588,2136.568533244776
2948,Pending,2,4661.6559442535545,1916.1292464987787
2948,Overdue,1,2386.4296909918376,2163.865743276091
2948,Unknown,3,7752.820792978302,2067.7280505531357
2954,Paid,39,70003.1216512686,2072.9546504506775
2954,Pending,3,4408.023453105592,2376.9089020239435
2954,Overdue,4,9207.591886184719,3076.5863392371703
2954,Unknown,3,6295.8602792307165,2585.656221030715
2956,Paid,33,71974.02867728905,2236.719775134566
2956,Pending,5,13018.790354738536,1951.2906851728533
2956,Overdue,2,3954.44729522702,2787.925506792192
2956,Unknown,3,9287.68288092054,3589.992177859786
2957,Paid,41,91179.01108015698,2308.288836241721
2957,Overdue,1,2458.528782747901,3475.876460066045
2957,Unknown,6,13857.845051653589,2594.4318400045604
2960,Paid,28,73839.19819686441,2960.7376482223012
2960,Pending,2,4583.451396745569,3494.3988394077624
2960,Overdue,1,2941.380369918996,2596.087372696709
2960,Unknown,3,7651.543110930334,3157.368838181428
2963,Paid,36,100397.66618998192,3360.013413643802
2963,Unknown,2,4737.477830049085,2201.061043659823
2965,Paid,36,67576.07882468995,2311.1297419042967
2965,Pending,2,3494.2921193437605,2357.882509968575
2965,Overdue,2,5016.408851600327,2483.207318779734
2965,Unknown,1,2540.3998435400404,2695.509464776806
2966,Paid,27,75952.18252757395,2473.7662491208516
2966,Pending,3,10205.83762889132,1943.1804867402334
2966,Unknown,1,2137.190720962722,2911.242905030645
2967,Paid,42,101611.8117437082,1985.5162961498672
2967,Pending,1,2581.652201655492,2586.1942054485
2968,Paid,29,70868.28103320174,2453.324372425321
2968,Pending,2,6111.626876719427,2306.4779796834337
2968,Overdue,2,5485.937099611066,2882.7443466748277
2968,Unknown,3,6703.756587576826,1495.0782517317093
2969,Paid,26,54098.43886575208,2614.8253412036047
2969,Pending,5,11814.198486166633,1945.6008888747267
2969,Overdue,1,3225.0188735897677,2349.9142675683447
2969,Unknown,1,2893.0009404878924,1999.1858456762484
2970,Paid,33,51898.64024658913,3266.2627657082876
2970,Pending,1,2726.8638317070768,2411.7724129897824
2970,Overdue,1,3026.6085794997953,2914.4750664039307
2970,Unknown,1,2903.821076368056,2972.5529148076403
2971,Paid,35,79076.71377095129,2595.3484990365437
2971,Pending,1,3026.553125756488,2617.6182292742815
2971,Overdue,1,2748.548201753956,1484.780660461306
2972,Paid,40,86257.53284098796,2898.988039553833
2972,Pending,2,5479.333213180798,2048.497139242012
2972,Unknown,2,6915.390921614404,1882.9288112948457
2973,Paid,34,71662.97817832552,2231.2109639715745
2973,Pending,1,2713.4092941676017,1553.814910981971
2973,Overdue,1,1824.8653514283528,2178.928367943534
2973,Unknown,3,7766.655207878581,2195.652240466212
2974,Paid,33,85889.69847623225,2870.721705099847
2974,Pending,1,3027.6734548440113,2312.589421417384
2974,Overdue,5,16065.282989395615,2367.065833428291
2974,Unknown,1,2966.6903553459156,2918.0300270498515
2975,Paid,41,97932.53653682486,2091.464020016503
2975,Pending,2,5839.550588823977,2481.7018077843118
2975,Overdue,3,9710.386455063675,2459.219769500391
2975,Unknown,4,12870.037107533408,2512.6221443250074
2976,Paid,34,87438.40356283603,3190.8055590009412
2976,Pending,2,4937.20856460485,2929.286547390972
2976,Overdue,2,5630.354203363265,2268.733190800383
2976,Unknown,1,1001.0913970082186,1660.7289686313047
2979,Paid,44,100699.85815855197,3259.5530503163654
2979,Pending,2,6341.494667306705,2879.363070361388
2979,Overdue,5,10976.270582957823,2776.6268890734127
2980,Paid,32,56991.26145033125,3317.633790542071
2980,Pending,4,10387.280201013198,2253.569993573938
2980,Overdue,1,2524.188852577523,2006.4726517332756
2980,Unknown,1,2703.751214400158,2871.8846216676397
2981,Paid,32,62277.188169438276,1812.3683156020793
2981,Pending,4,8956.657658885297,2650.429756699097
2981,Overdue,1,2047.224322239146,2611.2258075249056
2981,Unknown,2,7203.324739885213,1873.5546661467693
2983,Paid,34,92258.0284067406,3085.423395890589
2983,Pending,4,15515.52830237574,2275.738782913223
2983,Overdue,4,10578.959414275401,2845.106873786206
2983,Unknown,1,2982.511295164606,2407.59661484831
2984,Paid,33,27225.890697069037,2311.6225801936016
2984,Pending,1,3128.3321533289854,3396.7481586990507
2984,Overdue,2,7218.520806384055,2578.56517132739
2984,Unknown,2,5075.886786842673,1649.962196859115
2985,Paid,30,69527.12753239108,2205.800482919891
2985,Pending,1,2275.0894614824315,2718.8055247321918
2985,Overdue,2,5192.9105058671585,2326.8555925712103
2985,Unknown,1,2460.9344134999374,3254.662141137073
2986,Paid,30,93565.8159634369,3120.396460625152
2986,Pending,3,8709.718999322162,1668.4818441360144
2986,Overdue,2,4237.39254416539,2608.6859772399052
2987,Paid,23,48082.04629366317,2088.7853901602857
2987,Pending,3,5696.185920353761,3382.1932771599986
2987,Overdue,2,4785.519470025554,2864.5680657124335
2987,Unknown,2,5675.127207440173,2405.187602871944
2988,Paid,35,86512.73060196143,2306.235003322442
2988,Pending,1,2244.520276140296,1948.889692585875
2988,Overdue,2,8482.427301943932,2428.079134107167
2988,Unknown,2,5930.0433654361605,2116.6874716457205
2989,Paid,42,101537.50490799265,2175.36751724222
2989,Overdue,1,2761.051890105123,3255.403101341889
2989,Unknown,4,10167.422783761936,2101.6795239987246
2990,Paid,40,89917.01375439091,3330.260151822243
2990,Pending,6,16200.076529519061,2486.190962055911
2990,Overdue,2,4090.0736682191377,2615.7699950562937
2990,Unknown,5,11461.25497401636,2575.367840829943
2992,Paid,34,97817.86766951552,2773.16424715204
2992,Pending,4,11570.10429067732,2049.338328351244
2992,Overdue,2,6006.804731607609,2408.927469034334
2992,Unknown,1,2638.11762101219,2121.2844842325862
2993,Paid,30,56158.827883955535,2615.4201985762334
2993,Pending,2,6097.993788372149,2545.044482825521
2993,Overdue,3,10181.606096024905,2837.9468699128697
2993,Unknown,1,1526.1424722161357,3250.405267460795
2995,Paid,44,97975.9055043773,2706.0411402992154
2995,Pending,1,2624.4924837033604,1726.0442469564232
2995,Overdue,3,5488.40370189232,2950.2302347952664
2995,Unknown,3,7280.516048662572,2359.283011462078
2996,Paid,36,93549.33983800512,3031.1114067840963
2996,Overdue,3,8838.014853783621,3345.1329876347313
2996,Unknown,3,7606.837211372063,3461.3136813576275
2997,Paid,44,72826.3983863628,1991.466554516388
2997,Pending,3,7187.965259112547,3098.0144313585674
2997,Overdue,4,9551.682399451642,2447.5473527693484
2997,Unknown,2,3405.8792083533963,2597.9035480663574
2998,Paid,23,63400.444417111066,2944.2645685401794
2998,Pending,5,12398.747264503563,2812.097846553073
2998,Overdue,1,1691.388210222132,2549.077269504575
2998,Unknown,6,12769.59190677181,3002.231390593314
2999,Paid,47,103774.14309681585,2546.1456564101186
2999,Overdue,1,3409.4051072208013,2692.9864208486124
2999,Unknown,2,6016.263585198381,3294.6268913099507
3002,Paid,44,58943.04877415354,2136.2593762197594
3002,Unknown,3,11749.489856897548,3262.985078547483
3003,Paid,39,138053.6458661229,2642.6005424711757
3003,Pending,3,8213.482981500649,2169.5975935437987
3003,Overdue,1,2189.3068739738837,2986.078989848669
3003,Unknown,2,4475.428145829656,2418.3472536991508
3004,Paid,44,121518.4222178533,1804.370605176701
3004,Pending,2,4537.278700146753,3557.6864163040373
3004,Overdue,3,6847.778396842406,2963.400730609922
3004,Unknown,2,5789.742628787907,2322.040236173477
3005,Paid,36,83188.15154682875,3011.8924729645296
3005,Pending,3,5979.557547324381,1916.177167720733
3005,Overdue,6,17283.49594523658,2572.489668564459
3005,Unknown,4,11411.39127469299,2595.8307683046323
3006,Paid,36,69285.3051874959,2677.8065348402292
3006,Pending,2,4904.658362400354,1543.8954190436023
3006,Overdue,3,8425.560400180662,3250.244513112387
3006,Unknown,2,5811.03564937816,2710.2993069227
3007,Paid,27,52720.1970558442,2392.0149417130574
3007,Overdue,1,2421.017263808779,2019.34514969768
3008,Paid,34,49618.55168237338,2548.9384889876396
3008,Pending,2,6481.484140382804,2017.3340154253465
3008,Overdue,4,5696.377180360422,2088.7922703227487
3008,Unknown,2,5297.119310012705,2702.6720781916083
3009,Paid,39,107538.15905960159,3027.2451337272387
3009,Overdue,2,5595.538624236806,1819.8791660007353
3009,Unknown,2,5835.716336444827,2954.0518949201446
3010,Paid,36,68715.05872822368,2331.591560966388
3010,Pending,2,6150.0944755327455,2643.105662609654
3010,Overdue,4,8104.364458126596,2398.6954301822298
3010,Unknown,1,2221.1148448115164,2646.7120350330806
3014,Paid,38,120993.2327149075,2305.0270527308653
3014,Pending,2,4488.808534390242,2771.837240720869
3015,Paid,34,135951.3868382222,2793.051374550949
3015,Pending,1,1824.5668950931304,1998.1855577148513
3015,Overdue,3,8981.601946606528,2497.996023009999
3015,Unknown,1,2131.9937182530766,1737.4452509154953
3016,Paid,41,85470.28621445344,2610.9475435131653
3016,Pending,5,9507.566678060979,2925.5854599877107
3016,Overdue,7,16599.249889954794,2500.4605581369906
3016,Unknown,3,7759.646232397861,1826.9338473263247
3017,Paid,30,55726.70172161581,2016.373588354145
3017,Pending,1,2046.3269687555985,2303.6425097405313
3017,Overdue,2,5937.870740949496,3251.934128051971
3017,Unknown,2,3745.3599249993345,2245.4575370175135
3018,Paid,39,73546.18569766499,2251.2111163488407
3018,Pending,2,4844.609330438247,3119.2583679940362
3018,Overdue,1,2003.0559930201166,2215.9185094602435
3018,Unknown,2,5666.516388451659,2250.4607272398584
3019,Paid,33,98203.61400590159,1958.494425346727
3019,Pending,4,12468.68770361806,2683.6967480206217
3019,Overdue,3,8072.8749611150015,1836.2839471011353
3019,Unknown,2,5747.836245001361,2215.375128025676
3020,Paid,45,111186.60394461761,2777.201829965366
3020,Overdue,2,4912.068758661909,2612.8130404951685
3020,Unknown,2,6181.308524350735,3108.9160898823575
3021,Paid,32,80355.97126251001,2227.598043297221
3021,Pending,2,5082.94429101151,1883.8658205925456
3021,Overdue,3,6560.509731143902,2566.44809900899
3021,Unknown,1,1871.1614305035118,1979.6206102827841
3022,Paid,22,53827.16424838972,2329.735425469365
3022,Pending,3,5521.910045145746,2304.9673612545766
3022,Unknown,2,1833.2466165455553,2249.141831095679
3023,Paid,31,80751.08105263195,2649.1095643909507
3023,Overdue,2,4494.160812329188,2114.6529404580924
3023,Unknown,1,2917.212113915088,1567.9202109954708
3024,Paid,29,56975.44246595464,2720.2773501304423
3024,Pending,1,2757.605882975071,2784.091832738688
3024,Overdue,2,6719.9035511373695,2295.8045155193713
3025,Paid,37,54424.82886985638,1940.0578488856004
3025,Pending,1,2630.5198286587643,2600.1742382085845
3025,Overdue,2,4868.584059013172,2276.9421215609036
3025,Unknown,1,2531.876191234257,3666.15860936208
3026,Paid,32,72760.37698841341,3795.9314756938866
3026,Pending,3,7411.929502000507,2653.1187018812284
3026,Overdue,2,6314.1689306737335,3056.367691258651
3026,Unknown,2,5539.157342066299,2633.5856837748684
3028,Paid,24,69524.63794835622,2834.299341867994
3028,Pending,6,17484.809129910944,2521.6411820002845
3028,Overdue,4,9890.906680898082,1973.5276756585565
3028,Unknown,3,7344.323625176306,2174.794160388494
3030,Paid,36,89681.42247166857,2124.647824169302
3030,Pending,2,4417.9630932172495,2891.9327874553987
3030,Unknown,2,4261.140985290394,3106.1270894649183
3031,Paid,39,138030.14283713512,2343.4417853878776
3031,Pending,2,5684.059149629916,3002.6142285739056
3031,Unknown,2,6243.694692525221,2025.858967057128
3032,Paid,35,109363.80965414124,3284.7464277102463
3032,Pending,2,6017.618236235101,2195.1267589531994
3032,Overdue,4,5514.786161970395,2593.365163695957
3032,Unknown,1,1997.7297773449227,3092.583343671927
3034,Paid,47,133519.97498041205,2744.6439199904557
3034,Pending,1,2331.7287594911836,2520.4176048220397
3034,Unknown,2,5768.23111425103,3244.859702880754
3037,Paid,40,114798.40108984458,2532.2330355948375
3037,Pending,4,11968.825285152381,2363.2692186854574
3037,Overdue,4,10566.816242335892,2033.5498182992937
3037,Unknown,3,9163.044532535547,2689.3960587030174
3038,Paid,30,75678.95543849509,3468.5789457967117
3038,Pending,2,5229.213356374861,1548.8980638372254
3038,Overdue,2,4560.99291616801,3373.831645713515
3039,Paid,38,87636.03691097719,2855.8086976045606
3039,Pending,2,6206.407580355726,2700.2650577909735
3041,Paid,34,77503.58026689908,2489.0774075895
3041,Pending,1,2500.3426393816667,2303.291472388749
3041,Overdue,1,2473.3332604247075,2687.7659918131185
3041,Unknown,3,6699.30895989354,3098.2797711359744
3042,Paid,34,147893.98995937983,1943.5562891319614
3042,Pending,1,2550.6360252509044,2717.21187975861
3042,Unknown,3,7831.442785413728,2127.5043778192694
3043,Paid,42,130579.51895624412,2892.151646630361
3043,Pending,2,5866.788370307783,1951.7936580518385
3043,Overdue,3,7380.655203064525,3673.80078666635
3043,Unknown,2,4635.262036646241,1868.8740548565875
3047,Paid,41,85293.55145638596,3322.956891787522
3047,Pending,1,3067.485913377581,2520.4929381917336
3047,Overdue,5,13700.498241558398,2034.3464544259677
3047,Unknown,2,5206.82739101137,2323.829167347529
3048,Paid,31,91120.69302896295,3018.25706075146
3048,Pending,2,5648.345596358678,2851.680904563008
3048,Overdue,2,3810.8944992644438,1435.1821872391633
3048,Unknown,2,3348.058909826239,2863.5790921449775
3049,Paid,36,85569.59221164924,2005.3991267755716
3049,Pending,2,4515.708866316925,3210.868545743974
3049,Overdue,1,3422.582673632646,1827.5207811323185
3049,Unknown,4,8339.463636120281,2659.826673310358
3050,Paid,39,92706.08356550416,2199.2500413879443
3050,Overdue,2,4941.412325551942,2069.1102818222566
3050,Unknown,1,2430.088866714802,2625.48836287584
3051,Paid,35,93006.90703936254,3107.8961314691387
3051,Pending,2,2474.29279421897,2474.0755794285215
3051,Overdue,2,6514.109540727366,1768.0571944440499
3051,Unknown,4,10125.582505425115,2221.1004917979044
3052,Paid,39,104211.3357918752,2658.4523313874315
3052,Overdue,1,2110.773967547927,3036.7550641375838
3052,Unknown,1,2798.3792709236363,2482.39741620852
3054,Paid,37,106642.30504675017,2279.7683330958166
3054,Pending,4,8193.97546012362,1675.821878615811
3054,Overdue,3,6637.767319012033,1829.9568173247746
3054,Unknown,5,11671.774640129772,3260.7804002987014
3055,Paid,33,99113.06848754497,2358.9904696134536
3055,Pending,2,4358.0393839490935,1239.4967770876412
3055,Overdue,1,3280.8522918142717,2848.5927991990357
3055,Unknown,3,4461.509765638319,3571.598830602698
3056,Paid,37,135885.44270442918,2253.2101422857436
3056,Pending,3,9162.806322522805,3053.5542466448387
3056,Unknown,2,5751.19061579603,1599.0605415110035
3057,Paid,40,112085.18368824359,2834.012156092092
3057,Pending,1,3878.2428107579476,2697.3521058714773
3057,Overdue,1,2327.7231467240254,2622.181364287339
3057,Unknown,3,6141.356789514817,2412.781655768403
3058,Paid,37,135677.388880618,2512.116636307937
3058,Pending,4,10205.58132078339,2329.7270263196797
3058,Overdue,3,3380.8728219321392,2048.234291624684
3058,Unknown,4,10819.127391766044,3017.9930951839046
3060,Paid,34,79768.59713252942,2815.062289601416
3060,Pending,1,1630.1569197503563,3333.922809421781
3060,Overdue,1,1603.9861601640646,2190.8483420453285
3060,Unknown,1,2553.609362644158,2181.5372686894525
3061,Paid,29,46441.291990271064,2179.765233076312
3061,Pending,1,2639.095112668518,3524.153335721724
3061,Overdue,5,11519.22156132671,2554.1571596656004
3061,Unknown,2,5724.562556456186,2285.384747498424
3062,Paid,36,98795.73261241007,2355.0919050866673
3062,Pending,2,5203.200904292541,2716.9810512124245
3062,Unknown,2,6846.750657342832,2435.7260453509643
3063,Paid,35,129988.7320140113,3080.6171475563656
3063,Overdue,2,4970.275403721076,3203.86845335722
3063,Unknown,2,5862.771481531006,2793.3100648130962
3064,Paid,26,70389.94388661883,2760.359219671297
3064,Pending,4,10044.648905110564,2703.071087601761
3064,Overdue,3,9311.44664209789,2025.4897602409146
3064,Unknown,2,5444.996009744936,2457.514873908394
3066,Paid,40,73228.9895399787,2937.6181065800315
3066,Pending,5,13830.573248999994,1832.7888026350438
3066,Overdue,2,5715.893404266939,2590.0631775585043
3067,Paid,37,78094.4827414024,2722.553323226979
3067,Pending,5,10336.017606145266,3360.6882142595223
3067,Overdue,2,5195.502472678957,2116.6837969307203
3067,Unknown,2,6056.455469585355,2340.2925133187277
3068,Paid,25,41846.949414306495,1841.890456740661
3068,Pending,5,12878.86837222561,3050.7871018304872
3068,Unknown,1,2264.908595851434,2522.615114843129
3069,Paid,28,61689.04075242552,2068.3045943260877
3069,Pending,1,2508.1089432089816,2218.73862189405
3069,Overdue,3,11397.844514191345,2743.762378010976
3069,Unknown,2,5633.91751395749,2575.1863022667576
3070,Paid,33,102063.63605902823,2455.0824513686666
3070,Pending,4,10246.004596675328,2704.088156079267
3071,Paid,34,78166.0077470664,2601.051047699387
3071,Pending,1,1894.5361518457426,2713.4847300514457
3071,Overdue,2,4515.697882068339,2093.7018299208694
3071,Unknown,2,5702.27383154167,2881.1071049644
3073,Paid,38,106946.76106348529,2903.996109385313
3073,Pending,1,2193.258313074044,1722.541997224645
3073,Overdue,1,1500.7481817041275,2780.7202985047506
3074,Paid,34,64439.12148712396,2600.6611672552194
3074,Pending,2,4810.521293341216,3202.22239692025
3074,Overdue,3,7605.652015647831,2280.665411196748
3074,Unknown,3,6324.214690294116,2232.7288617912554
3075,Paid,44,108446.05009763433,2491.7633566119343
3075,Overdue,3,6470.290801755478,2228.5869523598194
3075,Unknown,2,5086.224955489137,3039.7211303676177
3076,Paid,30,71460.28018032308,2195.709218175525
3076,Pending,3,7035.84776860252,2405.4184730163784
3076,Overdue,2,3803.3137378777365,3306.3544486327814
3076,Unknown,2,6034.933630237829,2496.5989528225464
3077,Paid,42,103891.09198318825,2520.8594358017604
3077,Pending,2,4763.050094120685,2203.6505562260636
3077,Overdue,3,6487.400694712887,2855.9046416182155
3077,Unknown,1,3181.72924491884,2646.8150855067865
3078,Paid,32,86903.74985280912,2447.723187778976
3078,Pending,1,2258.063695092995,2239.585528025487
3078,Overdue,2,6701.405445496215,2578.7594371649457
3078,Unknown,5,12740.7340695963,2687.804816461403
3079,Paid,27,75707.97653640428,2308.6743094125786
3079,Pending,2,6010.140594419357,3185.207798126429
3079,Unknown,3,7253.940511014979,2992.6147618531763
3080,Paid,30,64507.9702673633,2600.8558762780676
3080,Pending,2,6536.864733939952,1920.3882433055928
3080,Overdue,5,10174.378264118961,2023.8350515705333
3081,Paid,29,98233.84208845871,1853.4461137537687
3081,Pending,1,1399.2011824228314,2599.6352014218924
3081,Unknown,1,2280.4406326996595,2769.846168150183
3082,Paid,38,128062.43255293845,2986.2862201072994
3082,Unknown,3,5816.444496144994,2562.738673286075
3083,Paid,43,115980.88179763829,2874.5512899859827
3083,Pending,1,2342.6427646259044,3072.5271952236476
3083,Overdue,4,11029.276208000887,2496.5282783998723
3084,Paid,30,51620.0083573563,2330.440312494363
3084,Pending,1,1737.6746807222157,3188.188744320971
3084,Overdue,1,2224.1345585751815,2529.5101833203717
3084,Unknown,1,2737.0715024875954,3032.452369883027
3085,Paid,30,60662.083225535345,2928.35339557371
3085,Pending,2,5429.229590091297,2701.185596223022
3085,Overdue,3,7888.842817017549,2360.3692408058178
3085,Unknown,3,9249.126511117196,3135.569119791735
3086,Paid,46,89590.7878209094,3077.753390909681
3086,Pending,2,5089.3446081489465,2452.152633840945
3086,Overdue,5,14003.952770666858,2159.392553910897
3086,Unknown,1,2743.6951934892777,2192.9951328450047
3087,Paid,41,97275.49211123734,2072.7109328796187
3087,Pending,4,9986.099192624826,3200.849609147796
3087,Overdue,1,2485.0097260154716,3252.699833787694
3087,Unknown,2,6345.761191568394,2219.279581230193
3088,Paid,42,96556.98764284168,2138.1296106210643
3088,Pending,2,3604.1348882125403,2867.154662387813
3090,Paid,30,85419.43320937852,1842.8005499460887
3090,Pending,3,8458.419622015277,2658.9716615639886
3090,Overdue,3,5899.471961128036,2513.807690694052
3090,Unknown,5,12274.082085770244,2728.0179305603137
3091,Paid,55,133568.59844702366,2613.34812329276
3091,Pending,3,7913.1975823775065,2741.5819541841356
3091,Overdue,1,2047.3841434423198,2189.6249629984395
3091,Unknown,4,4619.301838177409,2956.4710118945877
3092,Paid,35,73831.06602125503,1987.5984061807471
3092,Overdue,1,2702.2087351177165,2655.4492647805055
3092,Unknown,5,12109.008456355423,3113.270581622945
3093,Paid,34,97498.97301320627,1800.213728393175
3093,Pending,3,8368.496280812953,2529.9434501537226
3097,Paid,34,92622.2406502583,2333.3673395997953
3097,Pending,2,5090.656611735372,2769.777597005021
3097,Overdue,2,4760.689505523511,2636.719430043846
3097,Unknown,1,2668.048146146417,3037.4416341601104
3098,Paid,34,129869.26981605515,2903.234399511826
3098,Pending,1,3439.8738679262515,1889.001965323625
3098,Overdue,3,9500.868468131739,3349.1531622322987
3098,Unknown,2,5142.721271078559,2547.301568802909
3099,Paid,35,108919.8113381117,3097.51154059816
3099,Pending,3,8627.121716702062,2768.698151069909
3099,Overdue,2,5771.506489217516,2337.6859255694176
3101,Paid,29,56365.17435856795,2643.6246151493124
3101,Pending,3,6911.396881289587,2089.5072508303656
3101,Overdue,1,1996.710305764844,2002.5242887977884
3101,Unknown,1,2261.220528833005,2412.6366887526624
3103,Paid,31,67261.1330243295,2598.6158623475094
3103,Pending,2,5749.531163608874,2918.788947105737
3103,Overdue,1,3370.347738700164,3352.183678903523
3103,Unknown,1,2503.9129745622563,2444.7257573452102
3105,Paid,28,77095.86921933256,3575.383557652889
3105,Pending,2,4559.664891291851,2767.15170288461
3105,Overdue,1,2447.464054915624,2628.9008876571907
3105,Unknown,2,5634.96997132918,2844.5796677499193
3107,Paid,29,82074.10882419172,3440.0035171684694
3107,Pending,3,6751.889892937643,2767.5352778515653
3107,Overdue,3,10219.435978693686,2828.238717496442
3107,Unknown,3,12100.783945250789,2360.761985563847
3108,Paid,29,83196.8553262407,2235.7729629755154
3108,Pending,2,5161.773109246343,1767.880885542429
3108,Overdue,4,8185.368822205475,2645.5944850141914
3108,Unknown,1,2206.284043504279,2892.141198639105
3109,Paid,38,65596.97372517573,2844.225443307448
3109,Overdue,1,2335.8836404304557,3956.9889526262214
3109,Unknown,1,2435.4431228722274,2339.1196218483287
3110,Paid,28,76000.08820124067,2374.2178009858394
3110,Pending,3,8144.805697806205,2025.633479283783
3110,Overdue,2,2954.197244749018,2086.5721856675395
3110,Unknown,2,4501.758971430848,2295.3627774486577
3111,Paid,27,68205.5273328994,2352.8517670586325
3111,Pending,3,5580.432958370927,2264.875384425338
3111,Overdue,1,2013.8678325194364,3227.3240602561773
3111,Unknown,2,6156.8749635475115,2939.135729700298
3112,Paid,41,126864.62420661679,2139.2058772721634
3112,Pending,1,2462.4945066564583,2587.8690831826543
3112,Overdue,1,2580.087016147161,2191.1514124127348
3112,Unknown,3,6876.369296469076,2617.12713666386
3114,Paid,33,88036.32208289772,2970.934431557033
3114,Pending,3,7809.52074824474,3965.168651351377
3114,Overdue,1,2581.646894430158,2779.9889920608784
3114,Unknown,1,3000.861380419947,2940.740002098765
3115,Paid,42,98576.38954036718,2641.431891916848
3115,Pending,2,4553.794374590794,2825.990346144869
3115,Overdue,2,5059.613083367641,3185.1225075601747
